rating,review,phone,source
5 out of 5 stars.,"I have had this phone for a week and it is a revelation...thought my S6 Edge was good..the S9 outshines it
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Just moved from my S6 and glad I did. Great design and excellent quality.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
2 out of 5 stars.,"I have had to return it. Very disappointed. Not what I expected at all and for the price it's abominable.
✘ No, I do not recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Have only had my phone a week it’s brilliant on games texting good to hold nots so bulky I love best choice I made thank you
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Only had this phone about a week absolutely ecstatic with it's performance so many interesting and great qualities worth buying this for
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"I have this phone for few weeks..love it and the camera..
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"I brought this a few weeks ago as a change from having an iPhone for years and now it never go back, love this phone and all it's qualities.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"I have only had the phone a couple of weeks but very pleased
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Much easier to set up than recent phonesbest one so far.
Originally posted on samsung.com",galaxy,Very.co.uk
4 out of 5 stars.,"Had it one month so far very happy so far still learning
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Been using this phone about a month now and I'm really impressed so far. Fingers crossed it will continue
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"So happy with my purchase. Great features sleek design.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
4 out of 5 stars.,"Having had iPhones for what seems like ever I thought I needed a change. 3 mates at work have Samsung galaxys and are always praising them. Android apps have come a long way too. I'm starting to get a hang of the phone but there are so many great features on this it's going to be fun. So glad I made the change.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"I recently decided it was time for an upgrade from my J3 (quite a step up I know) but after buying this phone I was amazed on everything I had been missing out on. The Galaxy S9 is the perfect phone for everybody. It has an amazing camera, astounding battery life and brilliant performance.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Been using a Galaxy S5 for three years and very pleased. Getting the S9 was a massive step forward. A bit like being given a grown-up phone. Faster processing, sharper responses, smarter aps and all sorts of clever, nice, user friendly touches that keep surprising me. You couldn't wish for a better or more advance mobile. Pre-loaded with Samsung smart switch app so transferring everything from the old phone to this one was really easy and quick.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"I love my new s9 but there is a few minor issues for me, I had the coral blue s7 edge before this phone and i could not fault the build quality of the s7 its an amazing looking phone with the gold bezel and it had a good wheight to it as well, nevertheless my s9 is amazing.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"It's a Brill phone easy to use and with amazing features love it
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Best phone I've ever had, so much better than any apple phone and I had the iPhone 8
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
4 out of 5 stars.,"I have always used samsung and never disappointed. Really love this phone the camera is amazing!
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Been on iPhone devices for the last 6 and decided to switch to samsung s9 and it's not failed to meet expectations. Absolutely blown away with the design and capabilities.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
4 out of 5 stars.,"I am happy about the phone, apart from having to double tap the button to open my phone, which doesn't always work first time.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"So far so good. Only had a week but very easy to use. Set up was simple. Transferred all my data over easily.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Moving up from an S7 to an S9 I wasn't sure how much better my new could be. I'm still getting used to it's many new fearures but very impressed so far. Much faster and slicker than the excellent S7 with many enhanced easy to use functions. I seem to find a new feature each day, changing the way I use it for the better.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Got this phone two weeks ago and it is 10 X better than my old iPhone.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"I like Samsung galaxy phone, my wife says I am not allowed fruit bast phones
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
4 out of 5 stars.,"Samsung have done amazing job with everything on this phone, battery life especially impressed me compared to my last phone. However, there is one space for improvement...Bixby. They should allow for the Bixby button to be linked to Google assistant if people want it because I'm sorry to say but Bixby is not great (yet) and Google assistant is amazing right now. That's it but overall good job Samsung!
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"I purchased it as i had a HTC m7 and the battery was failing on it i love my new Samsung S9 i have previously purchased a Samsung tablet i love Samsung tech
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
4 out of 5 stars.,"Had for a week.great phone but charger is faulty...
Originally posted on samsung.com",galaxy,Very.co.uk
3 out of 5 stars.,"I am disappointed by the Bixby feature and this has now been disabled. I'm not keen on the fingerprint scanner and the facial recognition barely works.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Nice phone brilliant design lovely camera Recomand all freends.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
3 out of 5 stars.,"Bought this phone to replace s7 Edge, really isn't much different. Battery life poor, charging takes ages. Impossible to answer a whatsapp call as caller has gone before the palaver of waking up the phone and using pattern etc is done!
✘ No, I do not recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
4 out of 5 stars.,"recently bought and really love it. especially the photos
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
3 out of 5 stars.,"I ordered the S9 not realising it was an edge. I like the phone although the screen protector didn't fit snuggly. I was more impressed with my Note 4 when I got it
✘ No, I do not recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
